year,grid_x,grid_y,retail_count
2022.0,3750,-3000,4
2022.0,3750,-2750,3
2022.0,3750,-2500,2
2022.0,3750,-2250,2
2022.0,3750,-1750,20
2022.0,3750,-1500,4
2022.0,3750,-1000,6
2022.0,3750,-750,8
2022.0,3750,750,2
2022.0,3750,1000,14
2022.0,3750,1250,31
2022.0,3750,1500,6
2022.0,3750,2250,4
2022.0,3750,2500,9
2022.0,3750,2750,4
2022.0,3750,3750,1
2022.0,3750,6000,2
2022.0,3750,6250,60
2022.0,3750,6500,24
2022.0,3750,8000,1
2022.0,3750,8500,21
2022.0,3750,8750,8
2022.0,3750,9250,1
2022.0,3750,9500,3
2022.0,3750,10750,1
2022.0,3750,11500,7
2022.0,3750,11750,38
2022.0,3750,12000,38
2022.0,3750,12250,4
2022.0,4000,-5500,6
2022.0,4000,-5250,3
2022.0,4000,-4750,3
2022.0,4000,-4250,4
2022.0,4000,-3750,16
2022.0,4000,-3500,19
2022.0,4000,-2750,1
2022.0,4000,-2500,1
2022.0,4000,-2250,1
2022.0,4000,-1750,13
2022.0,4000,0,1
2022.0,4000,250,11
2022.0,4000,750,10
2022.0,4000,1250,12
2022.0,4000,1500,4
2022.0,4000,1750,1
2022.0,4000,2250,1
2022.0,4000,3250,56
2022.0,4000,3500,27
2022.0,4000,4000,9
2022.0,4000,4250,5
2022.0,4000,5000,1
2022.0,4000,6250,20
2022.0,4000,6500,5
2022.0,4000,7250,1
2022.0,4000,7750,1
2022.0,4000,8500,2
2022.0,4000,8750,37
2022.0,4000,9000,29
2022.0,4000,9250,120
2022.0,4000,9500,1
2022.0,4000,9750,2
2022.0,4000,12000,11
2022.0,4000,12250,1
2022.0,4000,12500,4
2022.0,4250,-4750,1
2022.0,4250,-3500,68
2022.0,4250,-2500,2
2022.0,4250,-2250,12
2022.0,4250,-2000,1
2022.0,4250,-1750,2
2022.0,4250,-1250,6
2022.0,4250,-1000,1
2022.0,4250,0,4
2022.0,4250,1250,1
2022.0,4250,1500,34
2022.0,4250,1750,21
2022.0,4250,3000,1
2022.0,4250,4250,24
2022.0,4250,4500,4
2022.0,4250,8750,7
2022.0,4250,9000,45
2022.0,4250,9250,21
2022.0,4250,9500,18
2022.0,4250,9750,14
2022.0,4250,10000,4
2022.0,4250,11750,1
2022.0,4250,12000,4
2022.0,4500,-4750,1
2022.0,4500,-3750,39
2022.0,4500,-3500,15
2022.0,4500,-3250,7
2022.0,4500,-3000,29
2022.0,4500,-2750,10
2022.0,4500,-2250,3
2022.0,4500,-2000,10
2022.0,4500,-1750,8
2022.0,4500,1250,6
2022.0,4500,1500,20
2022.0,4500,1750,43
2022.0,4500,3000,10
2022.0,4500,3250,3
2022.0,4500,4000,3
2022.0,4500,4250,34
2022.0,4500,5250,1
2022.0,4500,5750,1
2022.0,4500,6500,1
2022.0,4500,8500,3
2022.0,4500,8750,1
2022.0,4500,9250,2
2022.0,4500,9500,5
2022.0,4500,12000,6
2022.0,4750,-4000,4
2022.0,4750,-3750,5
2022.0,4750,-3500,1
2022.0,4750,-3000,1
2022.0,4750,-1750,35
2022.0,4750,-1250,7
2022.0,4750,-750,4
2022.0,4750,-250,10
2022.0,4750,0,8
2022.0,4750,250,13
2022.0,4750,750,1
2022.0,4750,1250,5
2022.0,4750,1750,1
2022.0,4750,3250,10
2022.0,4750,4500,1
2022.0,4750,5000,2
2022.0,4750,5500,1
2022.0,4750,9000,1
2022.0,4750,9250,4
2022.0,5000,-4000,1
2022.0,5000,-3750,1
2022.0,5000,-3500,4
2022.0,5000,-3000,8
2022.0,5000,-2750,3
2022.0,5000,-2000,2
2022.0,5000,-1750,17
2022.0,5000,-1500,9
2022.0,5000,-1250,14
2022.0,5000,-1000,26
2022.0,5000,-750,1
2022.0,5000,-250,1
2022.0,5000,500,27
2022.0,5000,750,17
2022.0,5000,1000,4
2022.0,5000,2750,5
2022.0,5000,4250,6
2022.0,5000,5000,12
2022.0,5000,7500,1
2022.0,5000,9250,5
2022.0,5000,13000,1
2022.0,5250,-3250,4
2022.0,5250,-2000,10
2022.0,5250,-1500,5
2022.0,5250,-1250,35
2022.0,5250,1000,23
2022.0,5250,2750,1
2022.0,5250,3000,1
2022.0,5250,3250,3
2022.0,5250,4500,5
2022.0,5250,4750,4
2022.0,5250,9750,1
2022.0,5250,11000,1
2022.0,5250,11750,19
2022.0,5250,12250,2
2022.0,5500,-2250,3
2022.0,5500,-2000,23
2022.0,5500,-500,1
2022.0,5500,1000,2
2022.0,5500,2250,1
2022.0,5500,2500,11
2022.0,5500,4250,14
2022.0,5500,4500,5
2022.0,5500,4750,15
2022.0,5500,5000,3
2022.0,5500,9000,9
2022.0,5500,10250,9
2022.0,5500,12250,2
2022.0,5750,-1250,1
2022.0,5750,-500,1
2022.0,5750,0,1
2022.0,5750,500,1
2022.0,5750,1750,8
2022.0,5750,2000,4
2022.0,5750,2500,6
2022.0,5750,3750,7
2022.0,5750,4500,1
2022.0,5750,5000,2
2022.0,5750,5250,2
2022.0,5750,5750,7
2022.0,5750,6500,1
2022.0,5750,6750,18
2022.0,5750,7000,14
2022.0,5750,9000,3
2022.0,5750,10250,1
2022.0,6000,-2500,2
2022.0,6000,-2250,4
2022.0,6000,-1500,4
2022.0,6000,-1250,4
2022.0,6000,500,1
2022.0,6000,1000,16
2022.0,6000,1500,1
2022.0,6000,4000,1
2022.0,6000,4250,20
2022.0,6000,4750,2
2022.0,6000,9750,2
2022.0,6250,-2750,18
2022.0,6250,-1750,1
2022.0,6250,-1250,12
2022.0,6250,-1000,3
2022.0,6250,-750,1
2022.0,6250,-500,5
2022.0,6250,-250,14
2022.0,6250,250,3
2022.0,6250,1000,22
2022.0,6250,1250,5
2022.0,6250,2250,16
2022.0,6250,2500,1
2022.0,6250,3500,1
2022.0,6250,4000,1
2022.0,6250,4750,1
2022.0,6250,5000,2
2022.0,6250,5500,1
2022.0,6250,6750,2
2022.0,6250,7750,1
2022.0,6500,-3000,3
2022.0,6500,-2750,1
2022.0,6500,-2250,1
2022.0,6500,-250,26
2022.0,6500,0,1
2022.0,6500,750,2
2022.0,6500,1500,1
2022.0,6500,1750,1
2022.0,6500,4250,5
2022.0,6500,5250,1
2022.0,6500,9000,3
2022.0,6500,9250,12
2022.0,6750,-3000,9
2022.0,6750,-2750,31
2022.0,6750,-1750,2
2022.0,6750,-1250,1
2022.0,6750,-1000,1
2022.0,6750,4750,11
2022.0,6750,5500,11
2022.0,6750,6000,8
2022.0,7000,-3000,50
2022.0,7000,-2750,1
2022.0,7000,-2500,2
2022.0,7000,-2250,2
2022.0,7000,-750,1
2022.0,7000,0,1
2022.0,7000,250,8
2022.0,7000,500,18
2022.0,7000,1750,1
2022.0,7000,6000,1
2022.0,7250,-3000,30
2022.0,7250,-2500,6
2022.0,7250,-1750,35
2022.0,7250,-1500,18
2022.0,7250,-500,7
2022.0,7250,0,1
2022.0,7250,250,3
2022.0,7250,500,10
2022.0,7250,1750,14
2022.0,7250,5500,1
2022.0,7500,-3000,6
2022.0,7500,-1500,7
2022.0,7500,-500,1
2022.0,7500,0,4
2022.0,7500,250,1
2022.0,7500,2250,1
2022.0,7500,2500,12
2022.0,7500,4750,16
2022.0,7500,7750,2
2022.0,7750,-3000,11
2022.0,7750,-2250,4
2022.0,7750,0,1
2022.0,7750,250,21
2022.0,7750,2500,13
2022.0,7750,5500,2
2022.0,7750,6000,1
2022.0,8000,-2250,1
2022.0,8000,0,2
2022.0,8000,5250,1
2022.0,8250,-3000,1
2022.0,8250,-500,15
2022.0,8250,500,1
2022.0,8250,750,1
2022.0,8250,1500,1
2022.0,8250,2000,5
2022.0,8250,2250,8
2022.0,8250,5500,2
2022.0,8500,-750,6
2022.0,8500,-500,1
2022.0,8500,0,9
2025.0,-9500,-8250,3
2025.0,-9250,-9000,1
2025.0,-9000,-8250,10
2025.0,-8750,-9250,5
2025.0,-8750,-4000,8
2025.0,-8750,-3750,1
2025.0,-8750,-3500,1
2025.0,-8750,-2000,7
2025.0,-8500,-9750,1
2025.0,-8500,-9250,3
2025.0,-8500,-9000,2
2025.0,-8500,-8000,1
2025.0,-8500,-5750,1
2025.0,-8500,-4500,6
2025.0,-8500,-4000,1
2025.0,-8500,-2750,1
2025.0,-8500,-2000,1
2025.0,-8500,-1750,3
2025.0,-8250,-9000,1
2025.0,-8250,-5000,24
2025.0,-8250,-4500,2
2025.0,-8250,-1750,3
2025.0,-8000,-10500,1
2025.0,-8000,-9750,12
2025.0,-8000,-8500,1
2025.0,-8000,-7750,4
2025.0,-8000,-5250,1
2025.0,-8000,-2500,2
2025.0,-8000,-2250,4
2025.0,-7750,-10000,8
2025.0,-7750,-9250,21
2025.0,-7750,-8250,1
2025.0,-7750,-7750,5
2025.0,-7750,-5000,3
2025.0,-7750,-4750,2
2025.0,-7750,-3750,1
2025.0,-7750,-2750,2
2025.0,-7750,-2250,5
2025.0,-7750,-2000,1
2025.0,-7500,-9500,1
2025.0,-7500,-9250,13
2025.0,-7500,-8250,3
2025.0,-7500,-7750,3
2025.0,-7500,-7500,1
2025.0,-7500,-4750,1
2025.0,-7500,-4000,8
2025.0,-7500,-2000,3
2025.0,-7500,-1750,1
2025.0,-7250,-10500,1
2025.0,-7250,-9250,4
2025.0,-7250,-8750,1
2025.0,-7250,-7500,2
2025.0,-7250,-7250,1
2025.0,-7250,-4500,3
2025.0,-7250,-2750,3
2025.0,-7250,-2500,8
2025.0,-7250,-2250,7
2025.0,-7250,-2000,1
2025.0,-7250,-1500,11
2025.0,-7000,-9250,1
2025.0,-7000,-8750,4
2025.0,-7000,-3750,1
2025.0,-7000,-2750,9
2025.0,-7000,-1500,15
2025.0,-6750,-9250,31
2025.0,-6750,-8750,1
2025.0,-6750,-8500,16
2025.0,-6750,-7000,9
2025.0,-6750,-6000,3
2025.0,-6750,-5250,8
2025.0,-6750,-1750,1
2025.0,-6750,-1500,2
2025.0,-6500,-9750,3
2025.0,-6500,-9250,13
2025.0,-6500,-8250,26
2025.0,-6500,-7000,1
2025.0,-6500,-4250,9
2025.0,-6500,-4000,1
2025.0,-6500,-3000,8
2025.0,-6500,-2750,1
2025.0,-6500,-2500,1
2025.0,-6500,-2000,9
2025.0,-6250,-10000,3
2025.0,-6250,-9500,1
2025.0,-6250,-8250,2
2025.0,-6250,-8000,6
2025.0,-6250,-6500,2
2025.0,-6250,-4000,4
2025.0,-6250,-2750,3
2025.0,-6250,-2000,1
2025.0,-6000,-9500,1
2025.0,-6000,-8500,1
2025.0,-6000,-7500,12
2025.0,-6000,-7250,101
2025.0,-6000,-7000,38
2025.0,-6000,-6750,1
2025.0,-6000,-5750,8
2025.0,-6000,-5500,2
2025.0,-6000,-5000,1
2025.0,-6000,-4500,12
2025.0,-6000,-4000,1
2025.0,-6000,-2750,1
2025.0,-6000,-2000,18
2025.0,-5750,-9500,3
2025.0,-5750,-8500,6
2025.0,-5750,-7250,1
2025.0,-5750,-7000,69
2025.0,-5750,-6750,18
2025.0,-5750,-4750,4
2025.0,-5750,-4500,37
2025.0,-5750,-4000,1
2025.0,-5750,-3750,2
2025.0,-5750,-2000,1
2025.0,-5750,-1500,1
2025.0,-5750,-250,1
2025.0,-5500,-9000,19
2025.0,-5500,-8750,1
2025.0,-5500,-8250,4
2025.0,-5500,-7750,14
2025.0,-5500,-7500,1
2025.0,-5500,-7250,1
2025.0,-5500,-6750,10
2025.0,-5500,-4500,9
2025.0,-5500,-3750,2
2025.0,-5500,-3500,6
2025.0,-5500,-3250,1
2025.0,-5500,-2750,2
2025.0,-5500,-2500,8
2025.0,-5500,-1500,1
2025.0,-5500,-1250,1
2025.0,-5500,-750,1
2025.0,-5500,-500,2
2025.0,-5250,-9000,25
2025.0,-5250,-8750,2
2025.0,-5250,-7750,7
2025.0,-5250,-6500,1
2025.0,-5250,-5500,3
2025.0,-5250,-4750,3
2025.0,-5250,-2750,1
2025.0,-5250,-2500,2
2025.0,-5250,-2250,2
2025.0,-5250,-750,1
2025.0,-5250,0,2
2025.0,-5250,250,1
2025.0,-5250,3250,6
2025.0,-5000,-9750,1
2025.0,-5000,-9000,2
2025.0,-5000,-6000,1
2025.0,-5000,-5500,4
2025.0,-5000,-4000,7
2025.0,-5000,-3500,1
2025.0,-5000,-3250,9
2025.0,-5000,-2500,10
2025.0,-5000,-2250,31
2025.0,-5000,-1750,2
2025.0,-5000,-750,2
2025.0,-5000,-500,11
2025.0,-5000,250,2
2025.0,-5000,2750,3
2025.0,-5000,3000,2
2025.0,-5000,3250,5
2025.0,-5000,3500,1
2025.0,-4750,-9250,1
2025.0,-4750,-6750,1
2025.0,-4750,-5500,3
2025.0,-4750,-2500,4
2025.0,-4750,-2250,13
2025.0,-4750,-1250,7
2025.0,-4750,0,1
2025.0,-4750,3000,2
2025.0,-4750,3250,18
2025.0,-4500,-9000,2
2025.0,-4500,-7750,15
2025.0,-4500,-7250,1
2025.0,-4500,-6750,2
2025.0,-4500,-6500,1
2025.0,-4500,-5750,1
2025.0,-4500,-4500,1
2025.0,-4500,-4250,6
2025.0,-4500,-3750,2
2025.0,-4500,-2500,1
2025.0,-4500,-2250,30
2025.0,-4500,-250,1
2025.0,-4500,500,1
2025.0,-4500,2750,2
2025.0,-4500,3000,26
2025.0,-4500,3250,6
2025.0,-4500,3750,6
2025.0,-4250,-9500,2
2025.0,-4250,-9000,10
2025.0,-4250,-8750,3
2025.0,-4250,-8500,1
2025.0,-4250,-8250,4
2025.0,-4250,-3500,11
2025.0,-4250,-3250,1
2025.0,-4250,-2750,1
2025.0,-4250,-2250,42
2025.0,-4250,-2000,48
2025.0,-4250,-1750,4
2025.0,-4250,500,1
2025.0,-4250,750,3
2025.0,-4250,1000,51
2025.0,-4250,2500,1
2025.0,-4250,2750,2
2025.0,-4250,3000,4
2025.0,-4250,3750,1
2025.0,-4250,4000,1
2025.0,-4000,-4500,1
2025.0,-4000,-4250,2
2025.0,-4000,-3250,1
2025.0,-4000,-2250,1
2025.0,-4000,-2000,16
2025.0,-4000,-1750,1
2025.0,-4000,750,26
2025.0,-4000,1000,15
2025.0,-4000,1750,1
2025.0,-4000,2750,1
2025.0,-4000,3000,9
2025.0,-4000,3250,1
2025.0,-4000,3750,2
2025.0,-4000,4000,1
2025.0,-3750,-4500,30
2025.0,-3750,-4250,21
2025.0,-3750,-4000,13
2025.0,-3750,-3750,18
2025.0,-3750,-2750,1
2025.0,-3750,-750,8
2025.0,-3750,750,19
2025.0,-3750,1000,1
2025.0,-3750,1250,1
2025.0,-3750,1500,9
2025.0,-3750,1750,3
2025.0,-3750,2500,11
2025.0,-3750,2750,91
2025.0,-3750,3000,9
2025.0,-3750,3250,21
2025.0,-3750,3500,35
2025.0,-3750,3750,47
2025.0,-3750,4000,14
2025.0,-3750,5500,7
2025.0,-3500,-9250,8
2025.0,-3500,-8750,1
2025.0,-3500,-7500,1
2025.0,-3500,-7250,3
2025.0,-3500,-6500,1
2025.0,-3500,-6000,12
2025.0,-3500,-5250,1
2025.0,-3500,-5000,1
2025.0,-3500,-4500,1
2025.0,-3500,-4250,1
2025.0,-3500,-4000,15
2025.0,-3500,-3750,27
2025.0,-3500,-2500,1
2025.0,-3500,-2000,1
2025.0,-3500,-1250,13
2025.0,-3500,-750,1
2025.0,-3500,-250,1
2025.0,-3500,500,2
2025.0,-3500,750,16
2025.0,-3500,1000,15
2025.0,-3500,1750,7
2025.0,-3500,2000,5
2025.0,-3500,2750,156
2025.0,-3500,3000,5
2025.0,-3500,3250,2
2025.0,-3500,3750,1
2025.0,-3500,4000,25
2025.0,-3500,4250,1
2025.0,-3250,-8000,15
2025.0,-3250,-7250,2
2025.0,-3250,-7000,16
2025.0,-3250,-6750,30
2025.0,-3250,-6250,1
2025.0,-3250,-6000,4
2025.0,-3250,-5250,13
2025.0,-3250,-4500,1
2025.0,-3250,-3750,17
2025.0,-3250,-3500,30
2025.0,-3250,-2750,1
2025.0,-3250,-750,39
2025.0,-3250,-500,5
2025.0,-3250,-250,2
2025.0,-3250,500,4
2025.0,-3250,1000,1
2025.0,-3250,1750,1
2025.0,-3250,2250,2
2025.0,-3250,2500,25
2025.0,-3250,2750,53
2025.0,-3250,3000,34
2025.0,-3250,3250,9
2025.0,-3250,3500,2
2025.0,-3250,3750,6
2025.0,-3250,4000,8
2025.0,-3250,5250,5
2025.0,-3250,7250,26
2025.0,-3250,7500,3
2025.0,-3000,-9000,1
2025.0,-3000,-8000,20
2025.0,-3000,-7750,6
2025.0,-3000,-7000,58
2025.0,-3000,-6750,7
2025.0,-3000,-5750,1
2025.0,-3000,-4750,10
2025.0,-3000,-4500,20
2025.0,-3000,-4250,1
2025.0,-3000,-4000,1
2025.0,-3000,-3750,1
2025.0,-3000,-3000,1
2025.0,-3000,-2750,15
2025.0,-3000,-1000,1
2025.0,-3000,-750,1
2025.0,-3000,-500,1
2025.0,-3000,250,5
2025.0,-3000,1000,4
2025.0,-3000,2000,4
2025.0,-3000,2250,3
2025.0,-3000,2500,40
2025.0,-3000,2750,14
2025.0,-3000,3000,2
2025.0,-3000,3750,1
2025.0,-3000,5250,1
2025.0,-3000,5750,10
2025.0,-3000,6000,18
2025.0,-3000,6500,3
2025.0,-2750,-8500,14
2025.0,-2750,-7750,1
2025.0,-2750,-7250,1
2025.0,-2750,-7000,1
2025.0,-2750,-6750,28
2025.0,-2750,-6500,1
2025.0,-2750,-6250,1
2025.0,-2750,-6000,1
2025.0,-2750,-5750,6
2025.0,-2750,-5500,14
2025.0,-2750,-4500,1
2025.0,-2750,-2500,1
2025.0,-2750,-1000,4
2025.0,-2750,-750,8
2025.0,-2750,-500,1
2025.0,-2750,-250,1
2025.0,-2750,0,16
2025.0,-2750,250,3
2025.0,-2750,500,4
2025.0,-2750,750,12
2025.0,-2750,1250,9
2025.0,-2750,1750,4
2025.0,-2750,2000,2
2025.0,-2750,2250,10
2025.0,-2750,2500,14
2025.0,-2750,4750,6
2025.0,-2750,6750,2
2025.0,-2500,-7750,2
2025.0,-2500,-6750,1
2025.0,-2500,-6500,11
2025.0,-2500,-6250,9
2025.0,-2500,-6000,50
2025.0,-2500,-5750,75
2025.0,-2500,-5500,9
2025.0,-2500,-5250,39
2025.0,-2500,-5000,3
2025.0,-2500,-1000,11
2025.0,-2500,-750,10
2025.0,-2500,-500,9
2025.0,-2500,-250,1
2025.0,-2500,0,4
2025.0,-2500,500,12
2025.0,-2500,750,5
2025.0,-2500,1500,1
2025.0,-2500,2250,31
2025.0,-2500,2500,8
2025.0,-2500,2750,1
2025.0,-2500,3000,2
2025.0,-2500,3750,1
2025.0,-2500,5750,8
2025.0,-2500,6250,13
2025.0,-2500,6500,1
2025.0,-2500,6750,3
2025.0,-2250,-8250,1
2025.0,-2250,-7750,4
2025.0,-2250,-6000,1
2025.0,-2250,-5000,7
2025.0,-2250,-4750,15
2025.0,-2250,-4500,6
2025.0,-2250,-750,27
2025.0,-2250,-500,7
2025.0,-2250,-250,11
2025.0,-2250,0,4
2025.0,-2250,500,4
2025.0,-2250,750,10
2025.0,-2250,1000,5
2025.0,-2250,1500,23
2025.0,-2250,2000,17
2025.0,-2250,2250,3
2025.0,-2250,2500,11
2025.0,-2250,2750,38
2025.0,-2250,3500,4
2025.0,-2250,6000,6
2025.0,-2250,6250,2
2025.0,-2250,7000,8
2025.0,-2250,7500,3
2025.0,-2000,-6500,1
2025.0,-2000,-6000,1
2025.0,-2000,-4500,1
2025.0,-2000,-4250,2
2025.0,-2000,-4000,4
2025.0,-2000,-3750,2
2025.0,-2000,-3500,13
2025.0,-2000,-3250,4
2025.0,-2000,-1500,6
2025.0,-2000,-750,2
2025.0,-2000,-500,15
2025.0,-2000,-250,14
2025.0,-2000,0,26
2025.0,-2000,250,9
2025.0,-2000,500,8
2025.0,-2000,750,19
2025.0,-2000,1000,42
2025.0,-2000,1250,64
2025.0,-2000,1500,31
2025.0,-2000,1750,16
2025.0,-2000,2000,4
2025.0,-2000,2750,25
2025.0,-2000,3250,2
2025.0,-2000,3500,5
2025.0,-2000,4000,2
2025.0,-2000,6750,1
2025.0,-2000,7500,1
2025.0,-2000,7750,1
2025.0,-1750,-8250,1
2025.0,-1750,-7500,8
2025.0,-1750,-6000,1
2025.0,-1750,-5750,1
2025.0,-1750,-4750,4
2025.0,-1750,-4500,3
2025.0,-1750,-2000,1
2025.0,-1750,-1250,1
2025.0,-1750,-1000,1
2025.0,-1750,-750,1
2025.0,-1750,-500,1
2025.0,-1750,-250,12
2025.0,-1750,0,15
2025.0,-1750,250,1
2025.0,-1750,500,6
2025.0,-1750,750,23
2025.0,-1750,1000,97
2025.0,-1750,1250,47
2025.0,-1750,1500,1
2025.0,-1750,1750,1
2025.0,-1750,2250,8
2025.0,-1750,2500,6
2025.0,-1750,2750,34
2025.0,-1750,3000,4
2025.0,-1750,3250,6
2025.0,-1750,3500,6
2025.0,-1750,3750,2
2025.0,-1750,4000,2
2025.0,-1750,5750,14
2025.0,-1750,6250,1
2025.0,-1750,6500,8
2025.0,-1750,8000,4
2025.0,-1500,-7750,1
2025.0,-1500,-6750,9
2025.0,-1500,-6000,1
2025.0,-1500,-5750,32
2025.0,-1500,-5500,1
2025.0,-1500,-2750,1
2025.0,-1500,-2500,8
2025.0,-1500,-750,2
2025.0,-1500,-500,32
2025.0,-1500,-250,13
2025.0,-1500,0,9
2025.0,-1500,250,14
2025.0,-1500,500,18
2025.0,-1500,750,21
2025.0,-1500,1000,27
2025.0,-1500,1250,17
2025.0,-1500,1500,11
2025.0,-1500,2500,10
2025.0,-1500,2750,40
2025.0,-1500,3000,3
2025.0,-1500,3250,8
2025.0,-1500,3750,1
2025.0,-1500,4000,1
2025.0,-1500,6250,16
2025.0,-1500,8000,5
2025.0,-1500,8250,4
2025.0,-1250,-7250,3
2025.0,-1250,-5750,1
2025.0,-1250,-5500,1
2025.0,-1250,-5000,2
2025.0,-1250,-1750,7
2025.0,-1250,-1500,2
2025.0,-1250,-1250,2
2025.0,-1250,-500,13
2025.0,-1250,-250,52
2025.0,-1250,0,65
2025.0,-1250,250,38
2025.0,-1250,500,28
2025.0,-1250,750,21
2025.0,-1250,1000,31
2025.0,-1250,1250,4
2025.0,-1250,1500,1
2025.0,-1250,1750,2
2025.0,-1250,2000,9
2025.0,-1250,2500,25
2025.0,-1250,3000,1
2025.0,-1250,3250,19
2025.0,-1250,3750,4
2025.0,-1250,4000,46
2025.0,-1250,4250,80
2025.0,-1250,4500,50
2025.0,-1250,5250,11
2025.0,-1250,6250,1
2025.0,-1250,6750,6
2025.0,-1250,7000,1
2025.0,-1250,7250,12
2025.0,-1000,-8000,6
2025.0,-1000,-7500,1
2025.0,-1000,-6500,8
2025.0,-1000,-5250,1
2025.0,-1000,-5000,4
2025.0,-1000,-4750,4
2025.0,-1000,-2250,1
2025.0,-1000,-1500,1
2025.0,-1000,-1000,2
2025.0,-1000,-750,30
2025.0,-1000,-500,67
2025.0,-1000,-250,104
2025.0,-1000,0,212
2025.0,-1000,250,106
2025.0,-1000,500,13
2025.0,-1000,750,1
2025.0,-1000,1000,5
2025.0,-1000,1250,4
2025.0,-1000,1500,14
2025.0,-1000,1750,2
2025.0,-1000,2000,2
2025.0,-1000,2750,26
2025.0,-1000,3000,2
2025.0,-1000,3750,2
2025.0,-1000,4000,1
2025.0,-1000,4250,1
2025.0,-1000,4750,1
2025.0,-1000,5250,2
2025.0,-1000,6000,2
2025.0,-1000,6250,1
2025.0,-1000,6750,1
2025.0,-1000,8000,6
2025.0,-750,-8250,1
2025.0,-750,-6500,2
2025.0,-750,-6250,1
2025.0,-750,-5250,16
2025.0,-750,-5000,30
2025.0,-750,-4750,12
2025.0,-750,-4500,4
2025.0,-750,-3250,1
2025.0,-750,-2500,3
2025.0,-750,-2250,27
2025.0,-750,-1000,8
2025.0,-750,-750,33
2025.0,-750,-500,39
2025.0,-750,-250,332
2025.0,-750,0,138
2025.0,-750,250,140
2025.0,-750,500,52
2025.0,-750,750,2
2025.0,-750,1000,9
2025.0,-750,1250,9
2025.0,-750,1500,1
2025.0,-750,1750,1
2025.0,-750,2000,27
2025.0,-750,2250,5
2025.0,-750,2500,1
2025.0,-750,2750,6
2025.0,-750,3000,5
2025.0,-750,3500,1
2025.0,-750,3750,1
2025.0,-750,4250,1
2025.0,-750,5250,3
2025.0,-750,5500,6
2025.0,-750,5750,1
2025.0,-750,6250,4
2025.0,-750,6500,8
2025.0,-750,6750,6
2025.0,-750,7000,4
2025.0,-750,7250,1
2025.0,-750,8250,4
2025.0,-750,9000,6
2025.0,-500,-7750,1
2025.0,-500,-7000,1
2025.0,-500,-6500,9
2025.0,-500,-6250,9
2025.0,-500,-6000,7
2025.0,-500,-5750,2
2025.0,-500,-5250,30
2025.0,-500,-5000,61
2025.0,-500,-4750,107
2025.0,-500,-4500,23
2025.0,-500,-4250,1
2025.0,-500,-3750,5
2025.0,-500,-3500,1
2025.0,-500,-2750,2
2025.0,-500,-2500,17
2025.0,-500,-2250,3
2025.0,-500,-1500,23
2025.0,-500,-1250,7
2025.0,-500,-1000,13
2025.0,-500,-750,12
2025.0,-500,-500,1
2025.0,-500,-250,28
2025.0,-500,0,7
2025.0,-500,250,22
2025.0,-500,500,32
2025.0,-500,750,11
2025.0,-500,1000,4
2025.0,-500,1250,3
2025.0,-500,1500,3
2025.0,-500,2750,3
2025.0,-500,3000,19
2025.0,-500,3250,37
2025.0,-500,3500,15
2025.0,-500,3750,6
2025.0,-500,4000,4
2025.0,-500,5750,3
2025.0,-500,6250,4
2025.0,-500,7000,2
2025.0,-500,7500,1
2025.0,-500,8250,6
2025.0,-500,8750,11
2025.0,-500,9250,1
2025.0,-250,-8250,7
2025.0,-250,-8000,24
2025.0,-250,-7500,19
2025.0,-250,-6250,1
2025.0,-250,-5250,3
2025.0,-250,-5000,1
2025.0,-250,-4500,3
2025.0,-250,-3750,13
2025.0,-250,-3500,77
2025.0,-250,-3250,19
2025.0,-250,-3000,1
2025.0,-250,-2750,9
2025.0,-250,-2500,24
2025.0,-250,-2250,1
2025.0,-250,-1500,3
2025.0,-250,-1250,1
2025.0,-250,-1000,10
2025.0,-250,-750,6
2025.0,-250,-500,11
2025.0,-250,-250,22
2025.0,-250,0,4
2025.0,-250,250,4
2025.0,-250,500,4
2025.0,-250,1000,2
2025.0,-250,1500,16
2025.0,-250,2000,33
2025.0,-250,2500,4
2025.0,-250,2750,3
2025.0,-250,3250,4
2025.0,-250,3500,31
2025.0,-250,3750,7
2025.0,-250,5250,1
2025.0,-250,5750,1
2025.0,-250,6500,9
2025.0,-250,6750,6
2025.0,-250,7000,3
2025.0,0,-8250,1
2025.0,0,-8000,2
2025.0,0,-7500,2
2025.0,0,-7000,1
2025.0,0,-3750,10
2025.0,0,-3250,1
2025.0,0,-2750,5
2025.0,0,-2500,13
2025.0,0,-2250,22
2025.0,0,-2000,19
2025.0,0,-1750,4
2025.0,0,-1500,6
2025.0,0,-1250,3
2025.0,0,-1000,1
2025.0,0,-750,10
2025.0,0,-500,31
2025.0,0,-250,44
2025.0,0,0,2
2025.0,0,250,1
2025.0,0,500,1
2025.0,0,750,1
2025.0,0,1250,2
2025.0,0,1750,2
2025.0,0,2000,1
2025.0,0,3750,22
2025.0,0,5250,1
2025.0,0,6500,1
2025.0,0,6750,30
2025.0,0,7000,20
2025.0,0,7250,2
2025.0,0,7500,12
2025.0,0,7750,1
2025.0,0,8000,7
2025.0,0,8250,45
2025.0,0,8500,13
2025.0,0,8750,7
2025.0,250,-8000,4
2025.0,250,-7250,2
2025.0,250,-6250,14
2025.0,250,-5250,1
2025.0,250,-4750,2
2025.0,250,-4500,2
2025.0,250,-3000,18
2025.0,250,-2750,4
2025.0,250,-2500,1
2025.0,250,-2250,4
2025.0,250,-2000,3
